context,interaction_x1_x3,interpretation,label,label_probability,latent_signal,unit_id,x1,x2,x3
context_b,1.035537,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.894613,2.138753,60,0.902833,-0.878672,1.146987
context_a,0.456719,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.420463,-0.320873,61,-0.827321,-0.442227,-0.552046
context_b,0.436108,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.56102,0.245304,62,0.492233,0.883666,0.885979
context_a,0.007183,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.5525,0.210777,63,-0.406591,-0.919723,-0.017666
context_a,0.058615,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.741964,1.056201,64,0.565051,-0.775751,0.103734
context_b,2.179818,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.601683,0.412482,65,-1.591269,-1.061814,-1.369861
context_b,-0.667583,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.388001,-0.455723,66,-0.473649,-0.135223,1.409446
context_b,-0.092586,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.541993,0.168367,67,-0.08288,-0.12681,1.117116
context_b,0.269501,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.296666,-0.863225,68,-0.15449,1.482479,-1.744462
context_a,0.500526,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.939275,2.73876,69,2.42851,-0.36634,0.206104
context_a,2.058802,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.963813,3.282205,70,1.868239,-0.90131,1.102002
context_a,0.169468,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.772585,1.222965,71,0.316822,-1.279604,0.5349
context_b,-0.730581,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.471329,-0.114811,72,1.300651,1.74524,-0.561704
context_b,0.334763,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.844372,1.691128,73,0.401478,-1.370115,0.833828
context_a,-1.785437,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.444914,-0.221243,74,0.487535,-0.241493,-3.662168
context_a,-1.720475,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.658864,0.658238,75,0.768089,-1.075382,-2.239943
context_a,0.164506,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.49502,-0.019923,76,-1.099595,-1.429521,-0.149606
context_a,-0.544729,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.610225,0.448259,77,1.395172,0.831466,-0.390439
context_a,-0.389815,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.578809,0.317888,78,0.673554,0.137959,-0.578744
context_a,-1.043227,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.027148,-3.578939,79,-1.674722,2.097858,0.622925
context_b,0.201721,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.922609,2.478342,80,1.536462,-1.039897,0.131289
context_a,1.931465,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.986928,4.324123,81,3.361108,-0.445587,0.574651
context_a,1.897026,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.742141,1.057129,82,1.059199,1.075389,1.791
context_a,0.026487,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.489834,-0.040669,83,-0.03921,-0.049517,-0.675506
context_b,-0.225247,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.735842,1.024467,84,0.679274,-0.400739,-0.331599
context_b,-1.150704,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.826262,1.559366,85,1.131478,-1.146112,-1.016992
context_a,-0.257197,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.605502,0.428444,86,0.940708,0.427842,-0.273408
context_b,0.159704,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.634763,0.552707,87,-0.447499,-1.00852,-0.35688
context_b,-0.005975,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.645883,0.60099,88,-0.212013,-0.864416,0.028183
context_b,0.577548,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.31141,-0.793534,89,-0.539392,1.058583,-1.070739
context_b,0.677536,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.935051,2.666995,90,1.898974,-0.511542,0.35679
context_b,-0.082091,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.607369,0.436268,91,-0.345341,-0.858975,0.237711
context_b,-1.358286,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.117897,-2.012498,92,-0.99887,0.931917,1.359823
context_a,0.17166,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.183257,-1.494436,93,-0.210068,1.88874,-0.81716
context_b,-0.907244,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.857896,1.79792,94,1.735575,-0.510549,-0.522734
context_a,-0.582702,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.461551,-0.154098,95,0.595892,0.582829,-0.977864
context_b,-0.212424,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.656148,0.646176,96,0.263793,-0.415949,-0.805268
context_a,2.309806,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.963498,3.273217,97,1.627472,-1.053865,1.41926
context_b,-0.31165,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.505616,0.022466,98,-0.4344,-0.536269,0.717426
context_b,-0.015724,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.793581,1.346645,99,1.276687,0.084474,-0.012316
context_b,-1.00885,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.613545,0.462238,100,0.901566,0.200381,-1.118998
context_a,0.971381,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.715642,0.922945,101,0.685227,0.164488,1.417605
context_a,1.438566,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.842823,1.679385,102,1.345373,0.280104,1.069269
context_a,-0.198327,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.652882,0.631734,103,1.350351,0.731219,-0.14687
context_b,-0.040188,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.499455,-0.002181,104,-0.03669,0.213201,1.095348
context_b,0.169711,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.265709,-1.016503,105,-0.472529,1.205671,-0.359155
context_a,-1.518678,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.115765,-2.033164,106,-1.468678,-0.136408,1.034044
context_a,3.689164,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.989948,4.589832,107,2.977731,-0.21552,1.238918
context_b,0.372449,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.511707,0.046835,108,-0.781217,-0.601984,-0.476755
context_a,2.036306,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.852437,1.753846,109,1.129735,0.265342,1.802464
context_b,0.18822,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.584978,0.343241,110,0.248147,0.25314,0.758502
context_b,-0.020446,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.506129,0.024516,111,0.066058,0.327198,-0.309508
context_a,-0.301038,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.620764,0.492791,112,0.194085,-0.705539,-1.551058
context_a,-0.882434,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.514189,0.056773,113,1.005079,0.644224,-0.877975
context_b,-0.339349,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.278672,-0.951057,114,-0.124633,1.25707,2.722781
context_a,-0.095757,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.130226,-1.898964,115,-0.114202,2.424831,0.838495
context_a,0.386397,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.417804,-0.331797,116,-0.875856,-0.537698,-0.441164
context_a,2.155364,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.450863,-0.197184,117,-1.221361,-0.061708,-1.764723
context_b,-0.013945,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.719613,0.942542,118,-0.152076,-1.276128,0.091696
context_a,-0.929991,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.620432,0.49138,119,0.997426,-0.017602,-0.932391
context_a,0.168994,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.132525,-1.878817,120,-0.824481,1.602298,-0.204971
context_b,0.025969,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.557955,0.232866,121,-0.195884,-0.2961,-0.132574
context_a,-0.163411,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.358936,-0.579983,122,-0.229547,0.340541,0.711882
context_a,-0.374761,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.28362,-0.926576,123,-0.619651,0.170379,0.604794
context_a,0.017155,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.738273,1.03701,124,0.211931,-1.254222,0.080948
context_a,1.331992,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.290749,-0.891751,125,-0.822326,0.942768,-1.619786
context_a,-0.099377,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.571203,0.286761,126,0.355234,-0.062869,-0.27975
context_b,-0.400954,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.333985,-0.690216,127,-1.339212,-0.803522,0.299395
context_a,-1.220726,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.149443,-1.738976,128,-0.7107,0.66355,1.71764
context_a,0.12692,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.661092,0.668164,129,0.305129,-0.530253,0.415956
context_a,-0.138558,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.834227,1.615886,130,2.589684,1.045661,-0.053504
context_b,0.542927,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.819873,1.515487,131,-0.732768,-2.524714,-0.740926
context_b,-0.909449,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.099418,-2.203712,132,-0.78254,1.787209,1.162176
context_a,-0.588243,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.618309,0.482377,133,1.393728,0.752792,-0.422065
context_b,-0.919476,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.225418,-1.234367,134,-0.407394,0.905112,2.256969
context_a,2.149126,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.92063,2.450934,135,1.421517,-0.261981,1.511854
context_b,-0.066107,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.176064,-1.543247,136,-0.911246,1.211165,0.072545
context_b,-0.187139,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.394431,-0.428726,137,-0.543361,0.040458,0.344409
context_b,1.042664,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.556257,0.225983,138,-1.233588,-1.040989,-0.845229
context_a,0.162832,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.312358,-0.789118,139,-0.353595,0.680682,-0.460506
context_a,0.197675,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.481825,-0.072734,140,-1.011914,-1.213758,-0.195347
context_b,2.657435,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.917852,2.413507,141,1.299364,0.309622,2.045181
context_a,-1.001098,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.726435,0.976612,142,0.96632,-0.798716,-1.035989
context_a,0.66319,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.886342,2.053913,143,2.117194,0.294082,0.31324
context_b,0.94092,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.734234,1.016211,144,0.352258,-0.083073,2.671108
context_b,-0.855936,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.411327,-0.358483,145,-0.404795,-0.301776,2.114494
context_b,-0.078619,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.576354,0.307822,146,-0.488253,-0.867201,0.161022
context_a,-0.587277,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.150333,-1.731988,147,-0.972155,0.705952,0.604098
context_b,-0.547317,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.563889,0.256963,148,-0.848892,-1.58529,0.644743
context_a,-0.167562,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.422974,-0.310576,149,-0.180519,0.019543,0.928224
context_a,-0.189872,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.314139,-0.780841,150,-0.331299,0.472378,0.573115
context_a,-1.985634,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.055895,-2.826762,151,-1.482556,0.678284,1.339331
context_a,0.148697,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.436873,-0.253863,152,0.223339,0.689926,0.665789
context_b,0.177757,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.53014,0.120707,153,0.490879,0.89374,0.362119
context_a,0.007285,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.444931,-0.221173,154,0.303652,0.661315,0.023991
context_b,-1.138071,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.104952,-2.143377,155,-2.179051,-0.341219,0.522278
context_b,-0.463064,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.399543,-0.407371,156,0.306894,0.986487,-1.508872
context_b,-0.688791,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.426682,-0.295403,157,-0.256137,-0.08269,2.689154
context_b,0.156746,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.775125,1.237479,158,-0.691929,-2.320395,-0.226535
context_a,0.43327,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.845527,1.699942,159,1.419578,-0.294816,0.30521
context_b,-0.00669,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.539674,0.159029,160,-0.056192,-0.022031,0.119054
context_a,-0.131296,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.583912,0.338853,161,0.342507,-0.175079,-0.383338
context_a,0.350177,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.440842,-0.237748,162,-1.197788,-1.132245,-0.292353
context_a,-0.009197,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.28741,-0.907995,163,-1.087182,-0.255666,0.008459
context_a,-0.097404,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.56745,0.271455,164,0.174417,-0.285131,-0.558458
context_a,0.236154,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.313149,-0.785436,165,-0.906353,-0.027614,-0.260554
context_a,1.951856,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.943969,2.824191,166,1.417683,-0.927224,1.376793
context_b,0.565664,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.920698,2.451869,167,1.129848,-1.319949,0.500655
context_a,-1.068579,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.242659,-1.138156,168,-1.017656,-0.51354,1.050039
context_b,1.967183,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.123673,-1.958096,169,-1.888935,1.784058,-1.041425
context_b,0.016797,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.717519,0.93219,170,0.012964,-1.017593,1.295614
context_b,0.002055,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.399219,-0.408721,171,0.07335,0.970468,0.028018
context_a,-0.295194,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.763684,1.172986,172,0.850457,-0.782699,-0.3471
context_a,0.265321,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.149625,-1.737543,173,-0.896785,1.364274,-0.295858
context_a,0.63586,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.130707,-1.894723,174,-1.302005,1.277079,-0.48837
context_a,-0.258774,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.492707,-0.029176,175,0.395254,0.340312,-0.654704
context_a,-0.161452,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.473312,-0.106852,176,-0.562705,-0.786245,0.286922
context_a,2.066081,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.892224,2.113659,177,1.329711,0.041861,1.553783
context_b,0.567007,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.869385,1.89553,178,1.073644,-0.600593,0.528114
context_a,-0.024747,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.680271,0.755019,179,0.369735,-0.664153,-0.066932
context_a,-1.229668,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.113856,-2.051943,180,-1.025809,0.677249,1.198731
context_b,-0.031535,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.682003,0.762994,181,-0.496881,-1.498889,0.063466
context_a,-0.40527,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.20435,-1.359324,182,-1.014343,0.233324,0.39954
context_a,0.389628,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.52316,0.092706,183,-0.616344,-0.789856,-0.632161
context_b,0.491879,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.526669,0.106778,184,-0.567421,-0.32069,-0.866867
context_a,0.13167,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.43972,-0.2423,185,-0.275877,-0.015044,-0.477279
context_a,0.239054,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.571936,0.289755,186,-0.454973,-0.949151,-0.525424
context_a,1.047809,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.723495,0.961864,187,0.798102,0.31121,1.312877
context_b,0.449035,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.918126,2.417156,188,0.303542,-2.466749,1.479317
context_b,-0.37931,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.931885,2.616014,189,1.157476,-2.124431,-0.327704
context_a,-1.167407,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.616562,0.474981,190,1.441823,0.456311,-0.809675
context_b,1.464672,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.406523,-0.378359,191,-0.932148,0.502744,-1.571287
context_b,0.541464,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.407761,-0.37323,192,-1.528701,-0.907683,-0.354199
context_a,0.45541,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.678527,0.747012,193,0.721697,0.133622,0.631026
context_a,0.315893,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.843221,1.682389,194,1.235027,-0.59566,0.255779
context_b,0.545848,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.665571,0.688222,195,0.562489,0.41682,0.970416
context_a,-0.700958,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.739735,1.044593,196,0.947804,-0.728014,-0.73956
context_b,-0.094753,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.574011,0.298236,197,0.304144,0.211517,-0.311539
context_b,0.544534,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.470286,-0.118996,198,0.479149,1.45604,1.13646
context_a,-0.874758,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.141956,-1.799139,199,-1.338094,0.120442,0.653734
context_b,-0.235628,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.62617,0.515821,200,0.650575,0.280275,-0.362184
context_a,-2.750996,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.016047,-4.116078,201,-2.151408,1.120417,1.278696
context_a,0.104941,Synthetic row for representation-learning audit; label is generated from a known latent rule.,0,0.733659,1.013265,202,0.824674,-0.332288,0.127252
context_b,-0.347363,Synthetic row for representation-learning audit; label is generated from a known latent rule.,1,0.736168,1.026145,203,1.023282,-0.014772,-0.339459
