access_barrier,baseline_decision,baseline_decision_score,baseline_need,baseline_outcome,case_id,implementation_cost,interpretation,service_quality,support_intensity
0.410438,monitor,0.328375,0.410678,0.443182,44,0.301226,Synthetic case generated for intervention modeling; not operational evidence.,0.549161,0.240621
0.821776,monitor,0.291217,0.83585,0.403964,45,0.265773,Synthetic case generated for intervention modeling; not operational evidence.,0.526037,0.345614
0.881564,monitor,0.283514,0.553634,0.375923,46,0.45883,Synthetic case generated for intervention modeling; not operational evidence.,0.432708,0.463851
0.883821,monitor,0.210399,0.818573,0.345038,47,0.345526,Synthetic case generated for intervention modeling; not operational evidence.,0.421329,0.236993
1.0,monitor,0.331404,0.979971,0.42015,48,0.54597,Synthetic case generated for intervention modeling; not operational evidence.,0.349331,0.689882
0.40463,monitor,0.4649,0.074932,0.514854,49,0.453485,Synthetic case generated for intervention modeling; not operational evidence.,0.690588,0.542246
0.4599,monitor,0.390874,0.144915,0.464025,50,0.257812,Synthetic case generated for intervention modeling; not operational evidence.,0.635821,0.403556
0.709719,monitor,0.287411,0.730177,0.404633,51,0.306114,Synthetic case generated for intervention modeling; not operational evidence.,0.313529,0.45437
0.217745,monitor,0.343171,0.156145,0.457337,52,0.369077,Synthetic case generated for intervention modeling; not operational evidence.,0.65978,0.108752
0.433688,monitor,0.434986,0.699893,0.52972,53,0.314483,Synthetic case generated for intervention modeling; not operational evidence.,0.603453,0.477158
0.74925,monitor,0.279503,0.946612,0.409079,54,0.222108,Synthetic case generated for intervention modeling; not operational evidence.,0.384951,0.37341
0.806543,monitor,0.216892,0.331741,0.32888,55,0.282217,Synthetic case generated for intervention modeling; not operational evidence.,0.463948,0.227044
0.31117,monitor,0.368973,0.02634,0.456325,56,0.493904,Synthetic case generated for intervention modeling; not operational evidence.,0.530528,0.354553
0.428104,monitor,0.329161,0.455608,0.443614,57,0.26664,Synthetic case generated for intervention modeling; not operational evidence.,0.395367,0.373089
0.648261,monitor,0.229898,0.792366,0.376454,58,0.388905,Synthetic case generated for intervention modeling; not operational evidence.,0.191947,0.347723
0.286203,monitor,0.533006,0.17622,0.577622,59,0.282368,Synthetic case generated for intervention modeling; not operational evidence.,0.669779,0.670962
0.587515,monitor,0.344748,0.926156,0.467323,60,0.430306,Synthetic case generated for intervention modeling; not operational evidence.,0.472857,0.394532
0.668231,monitor,0.289391,0.772891,0.413642,61,0.165915,Synthetic case generated for intervention modeling; not operational evidence.,0.477342,0.298427
0.433931,monitor,0.398863,0.388948,0.486667,62,0.370651,Synthetic case generated for intervention modeling; not operational evidence.,0.609579,0.405362
0.512614,monitor,0.231546,0.341223,0.366258,63,0.356705,Synthetic case generated for intervention modeling; not operational evidence.,0.522027,0.054346
0.619801,monitor,0.269499,0.352948,0.380705,64,0.28846,Synthetic case generated for intervention modeling; not operational evidence.,0.502581,0.238585
0.475595,monitor,0.390036,0.839934,0.503494,65,0.343268,Synthetic case generated for intervention modeling; not operational evidence.,0.498194,0.445536
0.736987,monitor,0.254101,0.62903,0.376671,66,0.297565,Synthetic case generated for intervention modeling; not operational evidence.,0.618635,0.138281
0.542863,monitor,0.366592,0.325581,0.448678,67,0.385718,Synthetic case generated for intervention modeling; not operational evidence.,0.341302,0.602852
0.29392,monitor,0.509946,0.216606,0.564436,68,0.381615,Synthetic case generated for intervention modeling; not operational evidence.,0.707481,0.575383
0.176578,monitor,0.446574,0.705451,0.561892,69,0.264992,Synthetic case generated for intervention modeling; not operational evidence.,0.41101,0.516714
0.441164,monitor,0.414227,0.698826,0.515057,70,0.317364,Synthetic case generated for intervention modeling; not operational evidence.,0.595086,0.430203
0.585484,monitor,0.375723,0.764542,0.477898,71,0.40894,Synthetic case generated for intervention modeling; not operational evidence.,0.428155,0.534347
0.534233,monitor,0.321226,0.822619,0.451943,72,0.237765,Synthetic case generated for intervention modeling; not operational evidence.,0.648422,0.166362
0.423936,monitor,0.431774,0.623359,0.522928,73,0.280493,Synthetic case generated for intervention modeling; not operational evidence.,0.46773,0.581216
0.508748,monitor,0.358617,0.128874,0.437611,74,0.343576,Synthetic case generated for intervention modeling; not operational evidence.,0.739648,0.258549
0.498891,monitor,0.376461,0.466699,0.469684,75,0.417719,Synthetic case generated for intervention modeling; not operational evidence.,0.5555,0.415568
0.782303,monitor,0.377286,0.910375,0.46929,76,0.434492,Synthetic case generated for intervention modeling; not operational evidence.,0.577172,0.515605
0.326938,monitor,0.509796,0.57009,0.582393,77,0.260001,Synthetic case generated for intervention modeling; not operational evidence.,0.702296,0.559817
0.01478,monitor,0.414059,0.296101,0.532029,78,0.187486,Synthetic case generated for intervention modeling; not operational evidence.,0.485754,0.315891
0.244852,monitor,0.348112,0.830609,0.497947,79,0.136495,Synthetic case generated for intervention modeling; not operational evidence.,0.482655,0.20796
0.769072,monitor,0.312573,0.576017,0.408113,80,0.251886,Synthetic case generated for intervention modeling; not operational evidence.,0.627207,0.321553
0.596914,monitor,0.311391,0.016922,0.390962,81,0.319679,Synthetic case generated for intervention modeling; not operational evidence.,0.657697,0.254439
0.749102,monitor,0.441352,0.61242,0.498419,82,0.362066,Synthetic case generated for intervention modeling; not operational evidence.,0.786836,0.538428
0.862181,monitor,0.421677,0.785828,0.48273,83,0.462585,Synthetic case generated for intervention modeling; not operational evidence.,0.509727,0.754886
0.434339,monitor,0.333707,0.222449,0.433603,84,0.178328,Synthetic case generated for intervention modeling; not operational evidence.,0.648161,0.209549
0.351805,monitor,0.470563,0.217412,0.532154,85,0.291108,Synthetic case generated for intervention modeling; not operational evidence.,0.626913,0.563564
0.976257,monitor,0.220626,0.938211,0.35006,86,0.354077,Synthetic case generated for intervention modeling; not operational evidence.,0.488561,0.252048
0.606048,monitor,0.240898,0.393217,0.366801,87,0.308122,Synthetic case generated for intervention modeling; not operational evidence.,0.591886,0.072259
0.443867,monitor,0.297086,0.28825,0.412034,88,0.222559,Synthetic case generated for intervention modeling; not operational evidence.,0.555066,0.180179
0.478202,monitor,0.359693,0.292121,0.449539,89,0.424761,Synthetic case generated for intervention modeling; not operational evidence.,0.491935,0.427335
0.631471,monitor,0.354432,0.539521,0.445877,90,0.374439,Synthetic case generated for intervention modeling; not operational evidence.,0.484215,0.480367
0.736492,monitor,0.324644,0.513877,0.414671,91,0.424911,Synthetic case generated for intervention modeling; not operational evidence.,0.517357,0.432878
0.732168,monitor,0.215623,0.667527,0.352523,92,0.241471,Synthetic case generated for intervention modeling; not operational evidence.,0.229507,0.337211
0.689589,monitor,0.281229,0.489759,0.389556,93,0.343884,Synthetic case generated for intervention modeling; not operational evidence.,0.498475,0.300772
0.642788,monitor,0.341268,0.784666,0.452044,94,0.423976,Synthetic case generated for intervention modeling; not operational evidence.,0.637938,0.298156
0.974297,monitor,0.335209,0.809111,0.416613,95,0.451267,Synthetic case generated for intervention modeling; not operational evidence.,0.602038,0.49902
0.649026,monitor,0.432523,0.476932,0.493054,96,0.413468,Synthetic case generated for intervention modeling; not operational evidence.,0.6191,0.606927
0.568562,monitor,0.374385,0.868679,0.485358,97,0.165787,Synthetic case generated for intervention modeling; not operational evidence.,0.468933,0.476173
0.311494,monitor,0.493577,0.127476,0.546214,98,0.370209,Synthetic case generated for intervention modeling; not operational evidence.,0.668824,0.580661
0.441891,monitor,0.365887,0.101674,0.444877,99,0.367966,Synthetic case generated for intervention modeling; not operational evidence.,0.381772,0.534107
0.405547,act,0.566802,0.819021,0.626339,100,0.470663,Synthetic case generated for intervention modeling; not operational evidence.,0.705934,0.737271
0.796361,monitor,0.400235,0.579806,0.463976,101,0.341801,Synthetic case generated for intervention modeling; not operational evidence.,0.728914,0.501195
0.535165,monitor,0.260874,0.812685,0.40986,102,0.325784,Synthetic case generated for intervention modeling; not operational evidence.,0.38998,0.20783
0.590526,monitor,0.30603,0.89803,0.43935,103,0.421256,Synthetic case generated for intervention modeling; not operational evidence.,0.421598,0.332221
0.668981,monitor,0.22897,0.831506,0.377771,104,0.379344,Synthetic case generated for intervention modeling; not operational evidence.,0.42936,0.159997
0.778371,monitor,0.163436,0.330262,0.298629,105,0.284206,Synthetic case generated for intervention modeling; not operational evidence.,0.346003,0.150759
0.474866,monitor,0.293169,0.407925,0.413427,106,0.386381,Synthetic case generated for intervention modeling; not operational evidence.,0.525007,0.198449
0.580209,monitor,0.333278,0.110322,0.412048,107,0.330087,Synthetic case generated for intervention modeling; not operational evidence.,0.618674,0.32857
1.0,monitor,0.22999,0.796724,0.34556,108,0.443175,Synthetic case generated for intervention modeling; not operational evidence.,0.487028,0.308329
0.731729,monitor,0.345523,0.927915,0.452007,109,0.350232,Synthetic case generated for intervention modeling; not operational evidence.,0.242369,0.667275
0.509649,monitor,0.322027,0.08208,0.40901,110,0.405973,Synthetic case generated for intervention modeling; not operational evidence.,0.485439,0.367398
0.314698,monitor,0.337866,0.068677,0.438365,111,0.284913,Synthetic case generated for intervention modeling; not operational evidence.,0.581329,0.223224
0.510227,monitor,0.284062,0.342123,0.399017,112,0.094964,Synthetic case generated for intervention modeling; not operational evidence.,0.360142,0.333996
0.535194,monitor,0.47504,0.984307,0.563558,113,0.326144,Synthetic case generated for intervention modeling; not operational evidence.,0.617394,0.605921
0.517043,monitor,0.361353,0.624438,0.46936,114,0.20521,Synthetic case generated for intervention modeling; not operational evidence.,0.822724,0.149205
0.401624,monitor,0.448803,0.553812,0.53433,115,0.380873,Synthetic case generated for intervention modeling; not operational evidence.,0.771993,0.376474
0.552637,monitor,0.399238,0.748325,0.495594,116,0.408434,Synthetic case generated for intervention modeling; not operational evidence.,0.395698,0.609378
0.967844,monitor,0.236819,0.456775,0.334568,117,0.278427,Synthetic case generated for intervention modeling; not operational evidence.,0.660028,0.204169
0.319568,monitor,0.269167,0.115282,0.395591,118,0.190579,Synthetic case generated for intervention modeling; not operational evidence.,0.539023,0.061212
0.506166,monitor,0.301388,0.396284,0.414653,119,0.216797,Synthetic case generated for intervention modeling; not operational evidence.,0.470842,0.28497
0.55557,monitor,0.251653,0.302155,0.371245,120,0.34476,Synthetic case generated for intervention modeling; not operational evidence.,0.314726,0.308817
0.750819,monitor,0.234602,0.347057,0.345999,121,0.295348,Synthetic case generated for intervention modeling; not operational evidence.,0.499843,0.216065
0.249199,monitor,0.313145,0.470164,0.451656,122,0.195533,Synthetic case generated for intervention modeling; not operational evidence.,0.3971,0.221599
0.69515,monitor,0.356146,0.561334,0.441353,123,0.393176,Synthetic case generated for intervention modeling; not operational evidence.,0.386395,0.599092
0.495033,monitor,0.418239,0.032698,0.471455,124,0.139356,Synthetic case generated for intervention modeling; not operational evidence.,0.582483,0.556363
0.871759,monitor,0.302982,0.971747,0.414406,125,0.497608,Synthetic case generated for intervention modeling; not operational evidence.,0.457898,0.44838
0.588706,monitor,0.220735,0.176301,0.342993,126,0.222984,Synthetic case generated for intervention modeling; not operational evidence.,0.53997,0.069058
0.229334,monitor,0.307093,0.382431,0.446023,127,0.216303,Synthetic case generated for intervention modeling; not operational evidence.,0.64658,0.0
0.67476,monitor,0.407067,0.802398,0.494702,128,0.362039,Synthetic case generated for intervention modeling; not operational evidence.,0.791641,0.374395
0.598872,monitor,0.375547,0.412556,0.454902,129,0.366569,Synthetic case generated for intervention modeling; not operational evidence.,0.422065,0.585261
0.588246,monitor,0.325966,0.764809,0.444182,130,0.459672,Synthetic case generated for intervention modeling; not operational evidence.,0.357251,0.453833
0.541214,monitor,0.375382,0.398222,0.460971,131,0.322796,Synthetic case generated for intervention modeling; not operational evidence.,0.612289,0.398433
0.548925,monitor,0.506607,0.950836,0.582277,132,0.462235,Synthetic case generated for intervention modeling; not operational evidence.,0.820281,0.541674
0.450698,monitor,0.379692,0.854418,0.500399,133,0.416093,Synthetic case generated for intervention modeling; not operational evidence.,0.557551,0.352288
0.506136,monitor,0.333502,0.460031,0.439324,134,0.291058,Synthetic case generated for intervention modeling; not operational evidence.,0.437843,0.395406
0.519427,monitor,0.344105,0.456495,0.444278,135,0.325958,Synthetic case generated for intervention modeling; not operational evidence.,0.364939,0.49254
0.571057,monitor,0.323772,0.542963,0.43231,136,0.35234,Synthetic case generated for intervention modeling; not operational evidence.,0.548771,0.306336
0.462498,monitor,0.478158,0.51915,0.54544,137,0.447411,Synthetic case generated for intervention modeling; not operational evidence.,0.747163,0.51811
0.477154,monitor,0.374966,0.081254,0.447097,138,0.275074,Synthetic case generated for intervention modeling; not operational evidence.,0.519986,0.46996
0.598205,monitor,0.304989,0.793722,0.430673,139,0.296836,Synthetic case generated for intervention modeling; not operational evidence.,0.288927,0.452887
0.401918,monitor,0.442171,0.878794,0.549209,140,0.433205,Synthetic case generated for intervention modeling; not operational evidence.,0.697223,0.383096
0.775831,monitor,0.305027,0.416242,0.394223,141,0.229327,Synthetic case generated for intervention modeling; not operational evidence.,0.799101,0.181559
0.522569,monitor,0.369533,0.68472,0.474838,142,0.293104,Synthetic case generated for intervention modeling; not operational evidence.,0.380702,0.527891
0.592986,monitor,0.414277,0.217059,0.470185,143,0.252776,Synthetic case generated for intervention modeling; not operational evidence.,0.559886,0.600059
0.397563,monitor,0.445359,0.106627,0.504736,144,0.190931,Synthetic case generated for intervention modeling; not operational evidence.,0.724191,0.452585
0.405696,monitor,0.294097,0.587481,0.430502,145,0.322782,Synthetic case generated for intervention modeling; not operational evidence.,0.360372,0.275466
0.395449,monitor,0.368012,0.299001,0.465166,146,0.209095,Synthetic case generated for intervention modeling; not operational evidence.,0.704609,0.22924
0.445996,act,0.590473,0.910421,0.642386,147,0.332679,Synthetic case generated for intervention modeling; not operational evidence.,0.649753,0.864192
0.731411,monitor,0.280294,0.795804,0.402161,148,0.300577,Synthetic case generated for intervention modeling; not operational evidence.,0.362017,0.400238
0.420745,monitor,0.325963,0.234683,0.428339,149,0.437146,Synthetic case generated for intervention modeling; not operational evidence.,0.321356,0.444055
0.22156,monitor,0.419171,0.177586,0.508986,150,0.187396,Synthetic case generated for intervention modeling; not operational evidence.,0.689942,0.297179
0.283391,monitor,0.437562,0.518067,0.535241,151,0.338149,Synthetic case generated for intervention modeling; not operational evidence.,0.598346,0.421495
0.548587,monitor,0.248547,0.432522,0.379128,152,0.313696,Synthetic case generated for intervention modeling; not operational evidence.,0.547302,0.093349
0.766847,monitor,0.301524,0.745559,0.410135,153,0.327809,Synthetic case generated for intervention modeling; not operational evidence.,0.457257,0.408787
0.534458,monitor,0.345639,0.358644,0.438252,154,0.409226,Synthetic case generated for intervention modeling; not operational evidence.,0.420895,0.470772
0.738616,monitor,0.322539,0.928544,0.436717,155,0.427989,Synthetic case generated for intervention modeling; not operational evidence.,0.3166,0.546232
0.199633,monitor,0.452719,0.4533,0.550098,156,0.24576,Synthetic case generated for intervention modeling; not operational evidence.,0.663507,0.369745
0.669804,monitor,0.34567,0.441299,0.43105,157,0.428335,Synthetic case generated for intervention modeling; not operational evidence.,0.582823,0.408453
0.452571,monitor,0.29793,0.002799,0.395421,158,0.299058,Synthetic case generated for intervention modeling; not operational evidence.,0.660957,0.132226
0.937941,monitor,0.102606,0.464506,0.257098,159,0.298692,Synthetic case generated for intervention modeling; not operational evidence.,0.26688,0.109321
0.48949,monitor,0.288139,0.569792,0.417361,160,0.342225,Synthetic case generated for intervention modeling; not operational evidence.,0.368133,0.302597
0.625558,monitor,0.466799,0.761553,0.536407,161,0.392964,Synthetic case generated for intervention modeling; not operational evidence.,0.733221,0.56531
0.700751,monitor,0.315976,0.489375,0.411974,162,0.47363,Synthetic case generated for intervention modeling; not operational evidence.,0.652558,0.280604
0.91232,monitor,0.265668,0.754925,0.374396,163,0.518684,Synthetic case generated for intervention modeling; not operational evidence.,0.576923,0.292148
0.339097,monitor,0.419777,0.05905,0.490371,164,0.281512,Synthetic case generated for intervention modeling; not operational evidence.,0.686898,0.382563
0.468374,monitor,0.374861,0.145998,0.45311,165,0.426528,Synthetic case generated for intervention modeling; not operational evidence.,0.702738,0.309003
0.664823,monitor,0.264946,0.235803,0.366071,166,0.341843,Synthetic case generated for intervention modeling; not operational evidence.,0.412344,0.336909
0.540333,monitor,0.30307,0.060845,0.393067,167,0.304997,Synthetic case generated for intervention modeling; not operational evidence.,0.568435,0.266144
0.663562,monitor,0.358941,0.22152,0.427155,168,0.324778,Synthetic case generated for intervention modeling; not operational evidence.,0.592167,0.458577
0.955719,monitor,0.21464,0.7327,0.335408,169,0.198817,Synthetic case generated for intervention modeling; not operational evidence.,0.310145,0.388996
0.318576,monitor,0.357174,0.675211,0.48573,170,0.256893,Synthetic case generated for intervention modeling; not operational evidence.,0.28761,0.451725
0.340304,monitor,0.34465,0.858746,0.489656,171,0.254772,Synthetic case generated for intervention modeling; not operational evidence.,0.741723,0.039964
0.268482,monitor,0.357567,0.128179,0.457336,172,0.207135,Synthetic case generated for intervention modeling; not operational evidence.,0.259704,0.506694
0.373204,monitor,0.362464,0.141902,0.452821,173,0.407164,Synthetic case generated for intervention modeling; not operational evidence.,0.518573,0.369202
0.711643,monitor,0.27826,0.37488,0.378027,174,0.264292,Synthetic case generated for intervention modeling; not operational evidence.,0.388384,0.406542
0.580596,monitor,0.380809,0.357565,0.457646,175,0.258258,Synthetic case generated for intervention modeling; not operational evidence.,0.536649,0.502395
0.579315,monitor,0.304534,0.698059,0.4281,176,0.335724,Synthetic case generated for intervention modeling; not operational evidence.,0.527551,0.257243
0.60481,monitor,0.504765,0.959288,0.575423,177,0.434467,Synthetic case generated for intervention modeling; not operational evidence.,0.721787,0.647792
0.0,monitor,0.540531,0.190962,0.612118,178,0.166515,Synthetic case generated for intervention modeling; not operational evidence.,0.802258,0.418506
0.548692,monitor,0.310621,0.020976,0.393957,179,0.306195,Synthetic case generated for intervention modeling; not operational evidence.,0.450216,0.392666
0.868692,monitor,0.265387,0.418901,0.358571,180,0.374785,Synthetic case generated for intervention modeling; not operational evidence.,0.541263,0.330589
0.433198,monitor,0.385609,0.099216,0.461132,181,0.254694,Synthetic case generated for intervention modeling; not operational evidence.,0.740877,0.292975
0.171383,monitor,0.413099,0.068055,0.500839,182,0.263728,Synthetic case generated for intervention modeling; not operational evidence.,0.347168,0.541703
0.796693,monitor,0.267614,0.736654,0.384908,183,0.342292,Synthetic case generated for intervention modeling; not operational evidence.,0.469442,0.320744
0.480139,monitor,0.437055,0.278339,0.501664,184,0.403601,Synthetic case generated for intervention modeling; not operational evidence.,0.748836,0.438211
0.681455,monitor,0.360433,0.237098,0.428197,185,0.285275,Synthetic case generated for intervention modeling; not operational evidence.,0.720204,0.367394
0.739137,monitor,0.392348,0.684783,0.470265,186,0.425303,Synthetic case generated for intervention modeling; not operational evidence.,0.644681,0.502823
0.437327,act,0.706051,0.753109,0.706614,187,0.403649,Synthetic case generated for intervention modeling; not operational evidence.,1.0,0.92723
0.868891,monitor,0.241827,0.694275,0.359169,188,0.35941,Synthetic case generated for intervention modeling; not operational evidence.,0.463438,0.29761
0.582433,monitor,0.388074,0.623291,0.478138,189,0.230716,Synthetic case generated for intervention modeling; not operational evidence.,0.481591,0.53935
0.249479,monitor,0.336282,0.138605,0.448429,190,0.266379,Synthetic case generated for intervention modeling; not operational evidence.,0.640344,0.125473
0.623623,monitor,0.235581,0.527784,0.368052,191,0.355293,Synthetic case generated for intervention modeling; not operational evidence.,0.357994,0.242885
0.498686,monitor,0.214465,0.770516,0.381458,192,0.159233,Synthetic case generated for intervention modeling; not operational evidence.,0.463385,0.0
0.56392,monitor,0.267841,0.761966,0.409189,193,0.369001,Synthetic case generated for intervention modeling; not operational evidence.,0.483552,0.173552
0.847334,monitor,0.354961,0.721108,0.4373,194,0.244183,Synthetic case generated for intervention modeling; not operational evidence.,0.684816,0.423786
0.745995,monitor,0.325512,0.326271,0.403078,195,0.277319,Synthetic case generated for intervention modeling; not operational evidence.,0.517021,0.46129
0.060699,monitor,0.492256,0.181527,0.574695,196,0.2839,Synthetic case generated for intervention modeling; not operational evidence.,0.856366,0.273758
0.829168,monitor,0.511166,0.943734,0.556399,197,0.648744,Synthetic case generated for intervention modeling; not operational evidence.,0.697242,0.817018
0.598332,monitor,0.411836,0.262815,0.469922,198,0.395436,Synthetic case generated for intervention modeling; not operational evidence.,0.429935,0.69687
0.513549,monitor,0.36768,0.469428,0.462642,199,0.216726,Synthetic case generated for intervention modeling; not operational evidence.,0.566136,0.390477
0.410769,monitor,0.290949,0.113858,0.399141,200,0.278339,Synthetic case generated for intervention modeling; not operational evidence.,0.304107,0.366367
0.724281,monitor,0.353893,0.278674,0.421854,201,0.248272,Synthetic case generated for intervention modeling; not operational evidence.,0.667791,0.411717
0.804968,monitor,0.308394,0.541116,0.397258,202,0.433664,Synthetic case generated for intervention modeling; not operational evidence.,0.248838,0.641429
0.691361,monitor,0.233801,0.394298,0.354284,203,0.183565,Synthetic case generated for intervention modeling; not operational evidence.,0.579902,0.110114
0.648949,monitor,0.363551,0.919411,0.472838,204,0.354865,Synthetic case generated for intervention modeling; not operational evidence.,0.410318,0.534422
0.670166,monitor,0.39405,0.726024,0.481016,205,0.292602,Synthetic case generated for intervention modeling; not operational evidence.,0.676602,0.437154
0.830011,monitor,0.2946,0.910553,0.409053,206,0.465458,Synthetic case generated for intervention modeling; not operational evidence.,0.413268,0.443495
0.0,act,0.64046,0.512777,0.691431,207,0.2141,Synthetic case generated for intervention modeling; not operational evidence.,0.64866,0.798334
0.41897,monitor,0.230175,0.214352,0.36655,208,0.22807,Synthetic case generated for intervention modeling; not operational evidence.,0.472056,0.050851
0.539677,monitor,0.378173,0.253721,0.455063,209,0.427323,Synthetic case generated for intervention modeling; not operational evidence.,0.742059,0.315801
0.423688,monitor,0.426339,0.607895,0.52001,210,0.221274,Synthetic case generated for intervention modeling; not operational evidence.,0.698734,0.379825
0.616311,monitor,0.29225,0.667239,0.415222,211,0.409223,Synthetic case generated for intervention modeling; not operational evidence.,0.620695,0.171567
0.596237,monitor,0.460901,0.816924,0.538648,212,0.33584,Synthetic case generated for intervention modeling; not operational evidence.,0.712414,0.542601
0.60936,monitor,0.33254,0.461803,0.428996,213,0.428116,Synthetic case generated for intervention modeling; not operational evidence.,0.492085,0.408046
