arm,decision_rule,interpretation,paradigm,reward,running_average_reward,step
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.428571,98
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.424242,99
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.43,100
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.425743,101
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.421569,102
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.417476,103
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.423077,104
support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.419048,105
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.424528,106
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.420561,107
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.416667,108
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.422018,109
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.427273,110
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.432432,111
intensive_support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.4375,112
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.433628,113
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.429825,114
support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.434783,115
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.431034,116
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.42735,117
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.432203,118
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.428571,119
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.433333,120
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.429752,121
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.42623,122
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.430894,123
intensive_support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.427419,124
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.424,125
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.420635,126
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.425197,127
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.421875,128
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.418605,129
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.423077,130
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.419847,131
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.424242,132
intensive_support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.421053,133
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.41791,134
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.422222,135
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.419118,136
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.416058,137
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.42029,138
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.42446,139
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.421429,140
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.41844,141
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.415493,142
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.41958,143
support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.416667,144
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.413793,145
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.417808,146
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.414966,147
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.418919,148
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.422819,149
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.426667,150
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.423841,151
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.421053,152
intensive_support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.424837,153
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.428571,154
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.425806,155
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.423077,156
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.420382,157
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.417722,158
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.415094,159
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.4125,160
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.416149,161
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.41358,162
support,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.411043,163
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.408537,164
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.412121,165
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.409639,166
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.413174,167
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.416667,168
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.414201,169
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.411765,170
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.409357,171
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.406977,172
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.404624,173
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.402299,174
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.4,175
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.397727,176
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.40113,177
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.404494,178
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.402235,179
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.405556,180
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.40884,181
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.406593,182
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.404372,183
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.402174,184
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.405405,185
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.403226,186
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.406417,187
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.409574,188
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.412698,189
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.410526,190
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.408377,191
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.411458,192
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.409326,193
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.407216,194
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.410256,195
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.413265,196
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.411168,197
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.409091,198
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.407035,199
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.405,200
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.40796,201
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.405941,202
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.408867,203
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.406863,204
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.409756,205
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.412621,206
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.415459,207
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.413462,208
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.411483,209
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.409524,210
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.407583,211
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.40566,212
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.408451,213
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.406542,214
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.409302,215
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.412037,216
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.414747,217
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.417431,218
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.415525,219
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.418182,220
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.420814,221
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.423423,222
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.426009,223
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.428571,224
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.426667,225
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.429204,226
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.427313,227
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.429825,228
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.427948,229
baseline,explore,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.426087,230
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.424242,231
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.426724,232
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.424893,233
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.42735,234
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.425532,235
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,1,0.427966,236
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.42616,237
intensive_support,exploit,Reward feedback updates future action; safe deployment requires reward review and exploration boundaries.,reinforcement_learning,0,0.42437,238
